TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Rog-Art-N-G5083-P600080	Artur-N	Artur-N-G5083	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	32	3824
Rog-Art-N-G5083-P600082	Artur-N	Artur-N-G5083	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	1	166
Rog-Art-N-G5084-P600831	Artur-N	Artur-N-G5084	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	1	1266
Rog-Art-N-G5085-P600841	Artur-N	Artur-N-G5085	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	podravska	-	3	758
Rog-Art-N-G5087-P600861	Artur-N	Artur-N-G5087	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	3	1799
Rog-Art-N-G5088-P600087	Artur-N	Artur-N-G5088	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	21	3054
Rog-Art-N-G5088-P600088	Artur-N	Artur-N-G5088	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	1	216
Rog-Art-N-G5089-P600087	Artur-N	Artur-N-G5089	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	podravska	-	21	2564
Rog-Art-N-G5089-P600089	Artur-N	Artur-N-G5089	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	podravska	-	1	219
Rog-Art-N-G5091-P600911	Artur-N	Artur-N-G5091	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	2	3903
Rog-Art-N-G5093-P600921	Artur-N	Artur-N-G5093	ženski	18 do 34 let	slovenščina	standardni jezik	višja ali visoka šola	gorenjska	-	4	1142
Rog-Art-N-G5097-P600096	Artur-N	Artur-N-G5097	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	gorenjska	1	850
Rog-Art-N-G5098-P600098	Artur-N	Artur-N-G5098	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	primorsko-notranjska	1	1010
Rog-Art-N-G5099-P600100	Artur-N	Artur-N-G5099	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	gorenjska	1	1121
Rog-Art-N-G5100-P600102	Artur-N	Artur-N-G5100	ženski	nad 60 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	1	976
Rog-Art-N-G5132-P601311	Artur-N	Artur-N-G5132	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	podravska	-	1	3770
Rog-Art-N-G5133-P601321	Artur-N	Artur-N-G5133	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	podravska	-	1	1455
Rog-Art-N-G5134-P600133	Artur-N	Artur-N-G5134	ženski	18 do 34 let	slovenščina	pogovorni jezik	fakulteta ali več	-	koroška	58	3108
Rog-Art-N-G5134-P600134	Artur-N	Artur-N-G5134	ženski	18 do 34 let	slovenščina	pogovorni jezik	fakulteta ali več	-	koroška	7	258
Rog-Art-N-G6001-P600102	Artur-N	Artur-N-G6001	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	15	2797
Rog-Art-N-G6003-P003004	Artur-N	Artur-N-G6003	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	gorenjska	-	85	4269
Rog-Art-N-G6007-P600702	Artur-N	Artur-N-G6007	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	osrednjeslovenska	3	2816
Rog-Art-N-G6009-P600902	Artur-N	Artur-N-G6009	ženski	18 do 34 let	slovenščina	standardni jezik	srednja šola	osrednjeslovenska	-	6	1278
Rog-Art-N-G6011-P601102	Artur-N	Artur-N-G6011	moški	18 do 34 let	slovenščina	standardni jezik	OŠ ali manj	osrednjeslovenska	-	81	2035
Rog-Art-N-G6012-P601201	Artur-N	Artur-N-G6012	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	28	2624
Rog-Art-N-G6014-P601402	Artur-N	Artur-N-G6014	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	gorenjska	14	1422
Rog-Art-N-G6025-P602501	Artur-N	Artur-N-G6025	moški	18 do 34 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	32	3237
Rog-Art-N-G6026-P602602	Artur-N	Artur-N-G6026	moški	18 do 34 let	slovenščina	standardni jezik	srednja šola	osrednjeslovenska	-	107	2127
Rog-Art-N-G6027-P602701	Artur-N	Artur-N-G6027	ženski	18 do 34 let	slovenščina	standardni jezik	srednja šola	osrednjeslovenska	-	25	4191
Rog-Art-N-G6031-P603102	Artur-N	Artur-N-G6031	moški	18 do 34 let	slovenščina	standardni jezik	srednja šola	jugovzhodna Slovenija	-	10	936
Rog-Art-N-G6037-P603702	Artur-N	Artur-N-G6037	moški	nad 60 let	slovenščina	narečje	srednja šola	gorenjska	-	132	2070
Rog-Art-N-G6038-P603802	Artur-N	Artur-N-G6038	ženski	nad 60 let	slovenščina	pogovorni jezik	srednja šola	-	pomurska	40	1010
Rog-Art-N-G6040-P604002	Artur-N	Artur-N-G6040	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	8	1826
Rog-Art-N-G6043-P604301	Artur-N	Artur-N-G6043	moški	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	primorsko-notranjska	-	20	2372
Rog-Art-N-G6044-P604402	Artur-N	Artur-N-G6044	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	4	1674
Rog-Art-N-G6045-P604501	Artur-N	Artur-N-G6045	moški	30 do 59 let	slovenščina	pogovorni jezik	-	osrednjeslovenska	-	12	1823
Rog-Art-N-G6046-P604602	Artur-N	Artur-N-G6046	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	11	1145
Rog-Art-N-G6047-P604702	Artur-N	Artur-N-G6047	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	gorenjska	-	66	2490
Rog-Art-N-G6050-P605001	Artur-N	Artur-N-G6050	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	gorenjska	-	71	4354
Rog-Art-N-G6051-P605101	Artur-N	Artur-N-G6051	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	gorenjska	-	45	4952
Rog-Art-N-G6052-P605202	Artur-N	Artur-N-G6052	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	gorenjska	-	23	2924
Rog-Art-N-G6053-P605302	Artur-N	Artur-N-G6053	moški	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	gorenjska	19	1345
Rog-Art-N-G6055-P605501	Artur-N	Artur-N-G6055	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	10	3498
Rog-Art-N-G6057-P605701	Artur-N	Artur-N-G6057	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	31	3616
Rog-Art-N-G6059-P605901	Artur-N	Artur-N-G6059	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	goriška	-	3	3348
Rog-Art-N-G6060-P606001	Artur-N	Artur-N-G6060	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	goriška	-	28	2249
Rog-Art-N-G6061-P606102	Artur-N	Artur-N-G6061	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	3	2606
Rog-Art-N-G6063-P606301	Artur-N	Artur-N-G6063	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	gorenjska	-	23	3270
Rog-Art-N-G6068-P606801	Artur-N	Artur-N-G6068	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	38	2087
Rog-Art-N-G6069-P606901	Artur-N	Artur-N-G6069	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	19	2103
Rog-Art-N-G6070-P607002	Artur-N	Artur-N-G6070	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	-	osrednjeslovenska	22	865
Rog-Art-N-G6072-P607202	Artur-N	Artur-N-G6072	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	32	1089
Rog-Art-N-G6074-P607402	Artur-N	Artur-N-G6074	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	29	810
Rog-Art-N-G6077-P607701	Artur-N	Artur-N-G6077	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	gorenjska	-	28	3111
Rog-Art-N-G6078-P607801	Artur-N	Artur-N-G6078	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	gorenjska	-	5	4693
Rog-Art-N-G6080-P608002	Artur-N	Artur-N-G6080	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	-	gorenjska	16	1189
Rog-Art-N-G6081-P608101	Artur-N	Artur-N-G6081	moški	nad 60 let	slovenščina	pogovorni jezik	fakulteta ali več	-	gorenjska	4	2033
Rog-Art-N-G6082-P608201	Artur-N	Artur-N-G6082	ženski	30 do 59 let	slovenščina	pogovorni jezik	srednja šola	primorsko-notranjska	-	25	2621
Rog-Art-N-G6083-P608301	Artur-N	Artur-N-G6083	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	goriška	-	35	1896
Rog-Art-N-G6084-P608401	Artur-N	Artur-N-G6084	moški	10 do 18 let	slovenščina	pogovorni jezik	OŠ ali manj	osrednjeslovenska	-	15	4551
Rog-Art-N-G6085-P608502	Artur-N	Artur-N-G6085	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	13	2145
Rog-Art-N-G6086-P608602	Artur-N	Artur-N-G6086	ženski	30 do 59 let	slovenščina	narečje	fakulteta ali več	-	podravska	14	2097
Rog-Art-N-G6087-P608702	Artur-N	Artur-N-G6087	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	6	3069
Rog-Art-N-G6088-P608802	Artur-N	Artur-N-G6088	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	32	1234
Rog-Art-N-G6092-P609202	Artur-N	Artur-N-G6092	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	21	1254
Rog-Art-N-G6093-P609301	Artur-N	Artur-N-G6093	ženski	nad 60 let	slovenščina	pogovorni jezik	srednja šola	-	osrednjeslovenska	3	2219
Rog-Art-N-G6094-P609401	Artur-N	Artur-N-G6094	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	osrednjeslovenska	3	3169
Rog-Art-N-G6095-P609502	Artur-N	Artur-N-G6095	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	podravska	23	1126
Rog-Art-N-G6096-P609602	Artur-N	Artur-N-G6096	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	savinjska	5	2282
Rog-Art-N-G6097-P609702	Artur-N	Artur-N-G6097	ženski	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	-	savinjska	6	1972
Rog-Art-N-G6100-P610002	Artur-N	Artur-N-G6100	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	2	2261
Rog-Art-N-G6103-P610302	Artur-N	Artur-N-G6103	ženski	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	goriška	-	5	1976
Rog-Art-N-G6104-P610401	Artur-N	Artur-N-G6104	ženski	18 do 34 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	21	3056
Rog-Art-N-G6105-P610501	Artur-N	Artur-N-G6105	moški	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	20	2241
Rog-Art-N-G6106-P610601	Artur-N	Artur-N-G6106	moški	18 do 34 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	41	1941
Rog-Art-N-G6108-P610801	Artur-N	Artur-N-G6108	ženski	30 do 59 let	slovenščina	narečje	srednja šola	osrednjeslovenska	-	19	2528
Rog-Art-N-G6112-P611202	Artur-N	Artur-N-G6112	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	16	1587
Rog-Art-N-G6116-P611601	Artur-N	Artur-N-G6116	moški	30 do 59 let	slovenščina	narečje	višja ali visoka šola	-	osrednjeslovenska	53	3687
Rog-Art-N-G6117-P611702	Artur-N	Artur-N-G6117	moški	18 do 34 let	slovenščina	pogovorni jezik	srednja šola	osrednjeslovenska	-	6	1340
