TEXT-ID	SUBCORPUS	TITLE	DATE	SOURCE	URL	TEXT-REGION	DOMAIN	TYPE	CHANNEL	SPK-IDsUTTS	SEGS	WORDS
Rog-Art-N-G5008-P600004	Artur-N	Artur-N-G5008-P600004	2020-09	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5008	328	414
Rog-Art-N-G5009-P600005	Artur-N	Artur-N-G5009-P600005	2020-09	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5009	358	295
Rog-Art-N-G5011-P600005	Artur-N	Artur-N-G5011-P600005	2020-09	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5011	382	256
Rog-Art-N-G5013-P600007	Artur-N	Artur-N-G5013-P600007	2020-09	lastni posnetek	-	Hajdina	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5013	338	313
Rog-Art-N-G5014-P600007	Artur-N	Artur-N-G5014-P600007	2020-09	lastni posnetek	-	Hajdina	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5014	187	465
Rog-Art-N-G5015-P600008	Artur-N	Artur-N-G5015-P600008	2020-09	lastni posnetek	-	Oplotnica	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5015	332	338
Rog-Art-N-G5016-P600008	Artur-N	Artur-N-G5016-P600008	2020-09	lastni posnetek	-	Oplotnica	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5016	386	302
Rog-Art-N-G5017-P600009	Artur-N	Artur-N-G5017-P600009	2020-10	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5017	555	428
Rog-Art-N-G5017-P600010	Artur-N	Artur-N-G5017-P600010	2020-10	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5017	41	151
Rog-Art-N-G5018-P600009	Artur-N	Artur-N-G5018-P600009	2020-10	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5018	423	489
Rog-Art-N-G5018-P600011	Artur-N	Artur-N-G5018-P600011	2020-10	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5018	18	171
Rog-Art-N-G5019-P600012	Artur-N	Artur-N-G5019-P600012	2020-12	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5019	186	114
Rog-Art-N-G5019-P600013	Artur-N	Artur-N-G5019-P600013	2020-12	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5019	17	187
Rog-Art-N-G5020-P600012	Artur-N	Artur-N-G5020-P600012	2020-12	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5020	235	326
Rog-Art-N-G5020-P600014	Artur-N	Artur-N-G5020-P600014	2020-12	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5020	11	157
Rog-Art-N-G5021-P600015	Artur-N	Artur-N-G5021-P600015	2020-12	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5021	407	406
Rog-Art-N-G5021-P600016	Artur-N	Artur-N-G5021-P600016	2020-12	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5021	100	169
Rog-Art-N-G5022-P600015	Artur-N	Artur-N-G5022-P600015	2020-12	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5022	405	355
Rog-Art-N-G5022-P600017	Artur-N	Artur-N-G5022-P600017	2020-12	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5022	139	205
Rog-Art-N-G5023-P600018	Artur-N	Artur-N-G5023-P600018	2020-12	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5023	300	554
Rog-Art-N-G5023-P600019	Artur-N	Artur-N-G5023-P600019	2020-12	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5023	201	246
Rog-Art-N-G5024-P600018	Artur-N	Artur-N-G5024-P600018	2020-12	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5024	262	253
Rog-Art-N-G5024-P600020	Artur-N	Artur-N-G5024-P600020	2020-12	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5024	149	303
Rog-Art-N-G5025-P600021	Artur-N	Artur-N-G5025-P600021	2020-12	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5025	251	553
Rog-Art-N-G5025-P600022	Artur-N	Artur-N-G5025-P600022	2020-12	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5025	31	173
Rog-Art-N-G5026-P600021	Artur-N	Artur-N-G5026-P600021	2020-12	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5026	241	387
Rog-Art-N-G5026-P600023	Artur-N	Artur-N-G5026-P600023	2020-12	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5026	25	66
Rog-Art-N-G5027-P600024	Artur-N	Artur-N-G5027-P600024	2020-12	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5027	286	630
Rog-Art-N-G5027-P600025	Artur-N	Artur-N-G5027-P600025	2020-12	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5027	4	55
Rog-Art-N-G5028-P600024	Artur-N	Artur-N-G5028-P600024	2020-12	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5028	348	334
Rog-Art-N-G5028-P600026	Artur-N	Artur-N-G5028-P600026	2020-12	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5028	37	91
Rog-Art-N-G5029-P600027	Artur-N	Artur-N-G5029-P600027	2020-12	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5029	69	260
Rog-Art-N-G5029-P600028	Artur-N	Artur-N-G5029-P600028	2020-12	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5029	5	37
Rog-Art-N-G5030-P600027	Artur-N	Artur-N-G5030-P600027	2020-12	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5030	63	377
Rog-Art-N-G5030-P600029	Artur-N	Artur-N-G5030-P600029	2020-12	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5030	3	44
Rog-Art-N-G5033-P600031	Artur-N	Artur-N-G5033-P600031	2021-01	lastni posnetek	-	Beltinci	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5033	79	114
Rog-Art-N-G5033-P600032	Artur-N	Artur-N-G5033-P600032	2021-01	lastni posnetek	-	Beltinci	prosti monološki govor	zasebni	osebni stik	Artur-N-G5033	3	29
Rog-Art-N-G5034-P600031	Artur-N	Artur-N-G5034-P600031	2021-01	lastni posnetek	-	Beltinci	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5034	72	739
Rog-Art-N-G5034-P600033	Artur-N	Artur-N-G5034-P600033	2021-01	lastni posnetek	-	Beltinci	prosti monološki govor	zasebni	osebni stik	Artur-N-G5034	3	30
Rog-Art-N-G5035-P600034	Artur-N	Artur-N-G5035-P600034	2021-01	lastni posnetek	-	Ormož	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5035	98	278
Rog-Art-N-G5036-P600034	Artur-N	Artur-N-G5036-P600034	2021-01	lastni posnetek	-	Ormož	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5036	120	247
Rog-Art-N-G5037-P600035	Artur-N	Artur-N-G5037-P600035	2021-02	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5037	289	415
Rog-Art-N-G5037-P600036	Artur-N	Artur-N-G5037-P600036	2021-02	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5037	3	97
Rog-Art-N-G5038-P600035	Artur-N	Artur-N-G5038-P600035	2021-02	lastni posnetek	-	Murska Sobota	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5038	282	278
Rog-Art-N-G5038-P600037	Artur-N	Artur-N-G5038-P600037	2021-02	lastni posnetek	-	Murska Sobota	prosti monološki govor	zasebni	osebni stik	Artur-N-G5038	9	68
Rog-Art-N-G5039-P600039	Artur-N	Artur-N-G5039-P600039	2021-02	lastni posnetek	-	Ravne	prosti monološki govor	zasebni	osebni stik	Artur-N-G5039	153	229
Rog-Art-N-G5040-P600040	Artur-N	Artur-N-G5040-P600040	2021-02	lastni posnetek	-	Ravne	prosti monološki govor	zasebni	osebni stik	Artur-N-G5040	189	148
Rog-Art-N-G5041-P600042	Artur-N	Artur-N-G5041-P600042	2021-02	lastni posnetek	-	Ravne	prosti monološki govor	zasebni	osebni stik	Artur-N-G5041	171	176
Rog-Art-N-G5042-P600043	Artur-N	Artur-N-G5042-P600043	2021-02	lastni posnetek	-	Ravne	prosti monološki govor	zasebni	osebni stik	Artur-N-G5042	191	260
Rog-Art-N-G5043-P600044	Artur-N	Artur-N-G5043-P600044	2021-03	lastni posnetek	-	Ravne	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5043	231	458
Rog-Art-N-G5044-P600044	Artur-N	Artur-N-G5044-P600044	2021-03	lastni posnetek	-	Ravne	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5044	206	186
Rog-Art-N-G5045-P600046	Artur-N	Artur-N-G5045-P600046	2021-03	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5045	177	130
Rog-Art-N-G5046-P600047	Artur-N	Artur-N-G5046-P600047	2021-03	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5046	57	107
Rog-Art-N-G5049-P600049	Artur-N	Artur-N-G5049-P600049	2021-03	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5049	222	303
Rog-Art-N-G5050-P600049	Artur-N	Artur-N-G5050-P600049	2021-03	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5050	241	205
Rog-Art-N-G5051-P600501	Artur-N	Artur-N-G5051-P600501	2021-05	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5051	45	223
Rog-Art-N-G5053-P600052	Artur-N	Artur-N-G5053-P600052	2021-05	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5053	369	347
Rog-Art-N-G5054-P600052	Artur-N	Artur-N-G5054-P600052	2021-05	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5054	326	360
Rog-Art-N-G5059-P600055	Artur-N	Artur-N-G5059-P600055	2021-05	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5059	141	191
Rog-Art-N-G5060-P600055	Artur-N	Artur-N-G5060-P600055	2021-05	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5060	104	349
Rog-Art-N-G5061-P600561	Artur-N	Artur-N-G5061-P600561	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5061	1	44
Rog-Art-N-G5062-P600057	Artur-N	Artur-N-G5062-P600057	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5062	9	145
Rog-Art-N-G5063-P600581	Artur-N	Artur-N-G5063-P600581	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5063	39	262
Rog-Art-N-G5064-P600591	Artur-N	Artur-N-G5064-P600591	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5064	1	26
Rog-Art-N-G5065-P600601	Artur-N	Artur-N-G5065-P600601	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5065	1	36
Rog-Art-N-G5066-P600611	Artur-N	Artur-N-G5066-P600611	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5066	5	157
Rog-Art-N-G5068-P600063	Artur-N	Artur-N-G5068-P600063	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5068	163	310
Rog-Art-N-G5068-P600064	Artur-N	Artur-N-G5068-P600064	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5068	1	60
Rog-Art-N-G5069-P600063	Artur-N	Artur-N-G5069-P600063	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5069	176	145
Rog-Art-N-G5069-P600065	Artur-N	Artur-N-G5069-P600065	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5069	1	64
Rog-Art-N-G5071-P600067	Artur-N	Artur-N-G5071-P600067	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5071	1	174
Rog-Art-N-G5072-P600068	Artur-N	Artur-N-G5072-P600068	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5072	9	176
Rog-Art-N-G5073-P600069	Artur-N	Artur-N-G5073-P600069	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5073	4	154
Rog-Art-N-G5075-P600071	Artur-N	Artur-N-G5075-P600071	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5075	9	150
Rog-Art-N-G5076-P600072	Artur-N	Artur-N-G5076-P600072	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5076	81	355
Rog-Art-N-G5076-P600073	Artur-N	Artur-N-G5076-P600073	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5076	8	78
Rog-Art-N-G5077-P600072	Artur-N	Artur-N-G5077-P600072	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5077	80	154
Rog-Art-N-G5077-P600074	Artur-N	Artur-N-G5077-P600074	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5077	1	124
Rog-Art-N-G5078-P600075	Artur-N	Artur-N-G5078-P600075	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5078	68	333
Rog-Art-N-G5078-P600076	Artur-N	Artur-N-G5078-P600076	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5078	3	160
Rog-Art-N-G5079-P600075	Artur-N	Artur-N-G5079-P600075	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5079	69	230
Rog-Art-N-G5079-P600077	Artur-N	Artur-N-G5079-P600077	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5079	30	88
Rog-Art-N-G5080-P600781	Artur-N	Artur-N-G5080-P600781	2021-07	lastni posnetek	-	Ormož	prosti monološki govor	zasebni	osebni stik	Artur-N-G5080	1	212
Rog-Art-N-G5081-P600791	Artur-N	Artur-N-G5081-P600791	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5081	6	320
Rog-Art-N-G5082-P600080	Artur-N	Artur-N-G5082-P600080	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5082	63	96
Rog-Art-N-G5082-P600081	Artur-N	Artur-N-G5082-P600081	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5082	1	18
Rog-Art-N-G5083-P600080	Artur-N	Artur-N-G5083-P600080	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5083	64	450
Rog-Art-N-G5083-P600082	Artur-N	Artur-N-G5083-P600082	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5083	1	24
Rog-Art-N-G5084-P600831	Artur-N	Artur-N-G5084-P600831	2021-07	lastni posnetek	-	Ormož	prosti monološki govor	zasebni	osebni stik	Artur-N-G5084	1	256
Rog-Art-N-G5085-P600841	Artur-N	Artur-N-G5085-P600841	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5085	6	267
Rog-Art-N-G5087-P600861	Artur-N	Artur-N-G5087-P600861	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5087	6	185
Rog-Art-N-G5088-P600087	Artur-N	Artur-N-G5088-P600087	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5088	42	252
Rog-Art-N-G5088-P600088	Artur-N	Artur-N-G5088-P600088	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5088	1	42
Rog-Art-N-G5089-P600087	Artur-N	Artur-N-G5089-P600087	2021-07	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5089	43	220
Rog-Art-N-G5089-P600089	Artur-N	Artur-N-G5089-P600089	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5089	1	51
Rog-Art-N-G5091-P600911	Artur-N	Artur-N-G5091-P600911	2021-07	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5091	3	371
Rog-Art-N-G5093-P600921	Artur-N	Artur-N-G5093-P600921	2021-07	lastni posnetek	-	Gorenja vas-Poljane	prosti monološki govor	zasebni	osebni stik	Artur-N-G5093	7	144
Rog-Art-N-G5097-P600096	Artur-N	Artur-N-G5097-P600096	2021-07	lastni posnetek	-	Škofja Loka	prosti monološki govor	zasebni	osebni stik	Artur-N-G5097	1	125
Rog-Art-N-G5098-P600098	Artur-N	Artur-N-G5098-P600098	2021-07	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G5098	1	108
Rog-Art-N-G5099-P600100	Artur-N	Artur-N-G5099-P600100	2021-07	lastni posnetek	-	Škofja Loka	prosti monološki govor	zasebni	osebni stik	Artur-N-G5099	1	75
Rog-Art-N-G5100-P600102	Artur-N	Artur-N-G5100-P600102	2021-07	lastni posnetek	-	Gorenja vas-Poljane	prosti monološki govor	zasebni	osebni stik	Artur-N-G5100	1	155
Rog-Art-N-G5132-P601311	Artur-N	Artur-N-G5132-P601311	2021-08	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5132	1	286
Rog-Art-N-G5133-P601321	Artur-N	Artur-N-G5133-P601321	2021-08	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5133	1	161
Rog-Art-N-G5134-P600133	Artur-N	Artur-N-G5134-P600133	2021-08	lastni posnetek	-	Maribor	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G5134	116	386
Rog-Art-N-G5134-P600134	Artur-N	Artur-N-G5134-P600134	2021-08	lastni posnetek	-	Maribor	prosti monološki govor	zasebni	osebni stik	Artur-N-G5134	13	38
Rog-Art-N-G6001-P600102	Artur-N	Artur-N-G6001-P600102	2020-12	lastni posnetek	-	Litija	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6001	29	340
Rog-Art-N-G6003-P003004	Artur-N	Artur-N-G6003-P003004	2021-04	lastni posnetek	-	Kranjska Gora	prosti dialog med dvema sogovornikoma	zasebni	osebni stik	Artur-N-G6003	170	420
Rog-Art-N-G6007-P600702	Artur-N	Artur-N-G6007-P600702	2020-12	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6007	5	376
Rog-Art-N-G6009-P600902	Artur-N	Artur-N-G6009-P600902	2020-12	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6009	11	256
Rog-Art-N-G6011-P601102	Artur-N	Artur-N-G6011-P601102	2021-01	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6011	160	386
Rog-Art-N-G6012-P601201	Artur-N	Artur-N-G6012-P601201	2021-09	lastni posnetek	-	Radovljica	prosti monološki govor	zasebni	osebni stik	Artur-N-G6012	55	364
Rog-Art-N-G6014-P601402	Artur-N	Artur-N-G6014-P601402	2021-09	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6014	27	232
Rog-Art-N-G6025-P602501	Artur-N	Artur-N-G6025-P602501	2021-03	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G6025	64	518
Rog-Art-N-G6026-P602602	Artur-N	Artur-N-G6026-P602602	2021-01	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6026	213	564
Rog-Art-N-G6027-P602701	Artur-N	Artur-N-G6027-P602701	2021-03	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G6027	50	500
Rog-Art-N-G6031-P603102	Artur-N	Artur-N-G6031-P603102	2021-01	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6031	19	135
Rog-Art-N-G6037-P603702	Artur-N	Artur-N-G6037-P603702	2021-02	lastni posnetek	-	Škofja Loka	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6037	264	427
Rog-Art-N-G6038-P603802	Artur-N	Artur-N-G6038-P603802	2021-02	lastni posnetek	-	Škofja Loka	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6038	79	334
Rog-Art-N-G6040-P604002	Artur-N	Artur-N-G6040-P604002	2021-03	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6040	15	244
Rog-Art-N-G6043-P604301	Artur-N	Artur-N-G6043-P604301	2021-07	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G6043	39	329
Rog-Art-N-G6044-P604402	Artur-N	Artur-N-G6044-P604402	2021-02	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6044	7	305
Rog-Art-N-G6045-P604501	Artur-N	Artur-N-G6045-P604501	2021-08	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G6045	24	328
Rog-Art-N-G6046-P604602	Artur-N	Artur-N-G6046-P604602	2021-02	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6046	21	147
Rog-Art-N-G6047-P604702	Artur-N	Artur-N-G6047-P604702	2021-02	lastni posnetek	-	Naklo	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6047	131	346
Rog-Art-N-G6050-P605001	Artur-N	Artur-N-G6050-P605001	2021-02	lastni posnetek	-	Naklo	prosti monološki govor	zasebni	osebni stik	Artur-N-G6050	158	499
Rog-Art-N-G6051-P605101	Artur-N	Artur-N-G6051-P605101	2021-02	lastni posnetek	-	Naklo	prosti monološki govor	zasebni	osebni stik	Artur-N-G6051	90	599
Rog-Art-N-G6052-P605202	Artur-N	Artur-N-G6052-P605202	2021-02	lastni posnetek	-	Škofja Loka	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6052	45	442
Rog-Art-N-G6053-P605302	Artur-N	Artur-N-G6053-P605302	2021-03	lastni posnetek	-	Naklo	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6053	37	368
Rog-Art-N-G6055-P605501	Artur-N	Artur-N-G6055-P605501	2021-03	lastni posnetek	-	Škofja Loka	prosti monološki govor	zasebni	osebni stik	Artur-N-G6055	19	502
Rog-Art-N-G6057-P605701	Artur-N	Artur-N-G6057-P605701	2021-03	lastni posnetek	-	Škofja Loka	prosti monološki govor	zasebni	osebni stik	Artur-N-G6057	62	415
Rog-Art-N-G6059-P605901	Artur-N	Artur-N-G6059-P605901	2021-05	lastni posnetek	-	Idrija	prosti monološki govor	zasebni	osebni stik	Artur-N-G6059	5	423
Rog-Art-N-G6060-P606001	Artur-N	Artur-N-G6060-P606001	2021-05	lastni posnetek	-	Idrija	prosti monološki govor	zasebni	osebni stik	Artur-N-G6060	57	259
Rog-Art-N-G6061-P606102	Artur-N	Artur-N-G6061-P606102	2021-03	lastni posnetek	-	Naklo	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6061	5	338
Rog-Art-N-G6063-P606301	Artur-N	Artur-N-G6063-P606301	2021-03	lastni posnetek	-	Naklo	prosti monološki govor	zasebni	osebni stik	Artur-N-G6063	47	536
Rog-Art-N-G6068-P606801	Artur-N	Artur-N-G6068-P606801	2021-03	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G6068	76	276
Rog-Art-N-G6069-P606901	Artur-N	Artur-N-G6069-P606901	2020-08	lastni posnetek	-	Ljubljana	prosti monološki govor	zasebni	osebni stik	Artur-N-G6069	38	199
Rog-Art-N-G6070-P607002	Artur-N	Artur-N-G6070-P607002	2021-06	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6070	43	97
Rog-Art-N-G6072-P607202	Artur-N	Artur-N-G6072-P607202	2021-04	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6072	64	178
Rog-Art-N-G6074-P607402	Artur-N	Artur-N-G6074-P607402	2021-04	lastni posnetek	-	Ljubljana	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6074	56	197
Rog-Art-N-G6077-P607701	Artur-N	Artur-N-G6077-P607701	2021-04	lastni posnetek	-	Škofja Loka	prosti monološki govor	zasebni	osebni stik	Artur-N-G6077	55	475
Rog-Art-N-G6078-P607801	Artur-N	Artur-N-G6078-P607801	2021-04	lastni posnetek	-	Škofja Loka	prosti monološki govor	zasebni	osebni stik	Artur-N-G6078	10	500
Rog-Art-N-G6080-P608002	Artur-N	Artur-N-G6080-P608002	2021-04	lastni posnetek	-	Žirovnica	razlaganje in opisovanje	zasebni	osebni stik	Artur-N-G6080	31	134
Rog-Art-N-G6081-P608101	Artur-N	Artur-N-G6081-P608101	2021-04	lastni posnetek	-	Žirovnica	prosti monološki govor	zasebni	osebni stik	Artur-N-G6081	9	400
Rog-Art-N-G6082-P608201	Artur-N	Artur-N-G6082-P608201	2021-05	lastni posnetek	-	Kamnik	prosti monološki govor	zasebni	osebni stik	Artur-N-G6082	51	351
Rog-Art-N-G6083-P608301	Artur-N	Artur-N-G6083-P608301	2021-05	lastni posnetek	-	Idrija	prosti monološki govor	zasebni	osebni stik	Artur-N-G6083	70	298
